ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
19119,Chris Carson,12.2,1,SEA,2020-09-13T13:00:00,202010102.0,1304897292277886976,538
19119,Chris Carson,17.7,2,SEA,2020-09-20T20:20:00,202010230.0,1307749038230396928,1
19119,Chris Carson,0.6,3,SEA,2020-09-27T16:25:00,202010330.0,1308416148753580037,3
19119,Chris Carson,3.4,4,SEA,2020-10-04T13:00:00,202010419.0,1310654315816656897,2
19119,Chris Carson,19.8,5,SEA,2020-10-11T20:20:00,202010530.0,1315313289975361536,4
19119,Chris Carson,3.5,7,SEA,2020-10-25T20:20:00,202010701.0,0,0
19119,Chris Carson,0.0,8,SEA,2020-11-01T16:25:00,202010830.0,0,0
19119,Chris Carson,0.0,9,SEA,2020-11-08T13:00:00,202010904.0,1325121501259915265,1
19119,Chris Carson,0.0,10,SEA,2020-11-15T16:25:00,202011032.0,1327817878058385410,4
19119,Chris Carson,0.0,11,SEA,2020-11-19T20:20:00,202011130.0,1329471911688949760,2
