ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
20882,David Montgomery,7.5,1,CHI,2020-09-13T13:00:00,202010111.0,1304803585809620996,157
20882,David Montgomery,13.3,2,CHI,2020-09-20T13:00:00,202010206.0,1305481549094232064,2
20882,David Montgomery,2.9,3,CHI,2020-09-27T13:00:00,202010302.0,1309994976974176257,6
20882,David Montgomery,1.1,4,CHI,2020-10-04T16:25:00,202010406.0,1310600927099998208,2
20882,David Montgomery,2.0,5,CHI,2020-10-08T20:20:00,202010506.0,0,0
20882,David Montgomery,18.1,6,CHI,2020-10-18T13:00:00,202010605.0,0,0
20882,David Montgomery,14.7,7,CHI,2020-10-26T20:15:00,202010732.0,0,0
20882,David Montgomery,17.0,8,CHI,2020-11-01T16:25:00,202010806.0,0,0
20882,David Montgomery,8.3,9,CHI,2020-11-08T13:00:00,202010934.0,0,0
20882,David Montgomery,0.0,10,CHI,2020-11-16T20:15:00,202011006.0,0,0
