ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
20912,Tony Pollard,4.2,1,DAL,2020-09-13T20:20:00,202010132.0,1300881304809021440,1638
20912,Tony Pollard,3.6,2,DAL,2020-09-20T13:00:00,202010209.0,1306623317240098816,4
20912,Tony Pollard,0.0,3,DAL,2020-09-27T16:25:00,202010330.0,1310081504194617345,5
20912,Tony Pollard,12.5,4,DAL,2020-10-04T13:00:00,202010409.0,0,0
20912,Tony Pollard,0.6,5,DAL,2020-10-11T16:25:00,202010509.0,1312878557631328256,2
20912,Tony Pollard,4.9,6,DAL,2020-10-19T20:15:00,202010609.0,1317766753997459458,7
20912,Tony Pollard,6.8,7,DAL,2020-10-25T13:00:00,202010735.0,1319353656521740290,2
20912,Tony Pollard,6.3,8,DAL,2020-11-01T20:20:00,202010826.0,1320473011603050502,2
20912,Tony Pollard,14.6,9,DAL,2020-11-08T16:25:00,202010909.0,1324719316798001154,1
20912,Tony Pollard,13.6,11,DAL,2020-11-22T16:25:00,202011120.0,0,0
