ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
18003,Kenyan Drake,23.2,1,ARI,2020-09-13T16:25:00,202010131.0,1304847435529768960,632
18003,Kenyan Drake,16.8,2,ARI,2020-09-20T16:05:00,202010201.0,1307515901768466432,14
18003,Kenyan Drake,10.7,3,ARI,2020-09-27T16:25:00,202010301.0,1310026273352114176,11
18003,Kenyan Drake,4.6,4,ARI,2020-10-04T13:00:00,202010405.0,1312128612053655554,8
18003,Kenyan Drake,10.5,5,ARI,2020-10-11T13:00:00,202010524.0,0,0
18003,Kenyan Drake,20.0,6,ARI,2020-10-19T20:15:00,202010609.0,1317598095308320769,3
18003,Kenyan Drake,0.7,7,ARI,2020-10-25T20:20:00,202010701.0,1319271579243696129,1
18003,Kenyan Drake,0.0,9,ARI,2020-11-08T16:25:00,202010901.0,0,0
18003,Kenyan Drake,10.2,10,ARI,2020-11-15T16:05:00,202011001.0,1327026649745952769,3
18003,Kenyan Drake,4.3,11,ARI,2020-11-19T20:20:00,202011130.0,1329277703762157568,9
